0.0714267915730564 7.222608716866067e-11
0.1587815064250351 7.222608716866067e-11
0.337086022468361 6.142459885259851e-11
0.7162947786968149 4.4426163573920854e-11
1.9284195151600547 2.4200242386328568e-11
5.446651996415113 1.1211116397093144e-11
13.360824145551362 5.1937137183459065e-12
25.875022146654267 3.067854732086543e-12
45.626214675640675 1.7402179156634214e-12
97.18315996960467 8.395000394096402e-13
227.61146491942677 3.444181641526206e-13
463.31933306840847 1.2513752323847498e-13
859.5341821685561 3.713208740603178e-14
1675.2498263142397 7.349059712826044e-15
